datetime,open,high,low,close
2018-03-14 11:15:00,10376.6,10377.7,10349.25,10354.85
2018-03-14 12:15:00,10354.5,10375.1,10336.65,10364.25
2018-03-14 13:15:00,10364.45,10389.05,10360.95,10363.6
2018-03-14 14:15:00,10363.2,10416.25,10358.05,10409.25
2018-03-14 15:15:00,10409.0,10419.9,10406.95,10415.65
2018-03-15 09:15:00,10405.45,10419.9,10387.15,10410.9
2018-03-15 10:15:00,10410.75,10419.25,10383.9,10383.95
2018-03-15 11:15:00,10383.95,10390.1,10377.05,10387.3
2018-03-15 12:15:00,10387.25,10402.65,10386.7,10402.65
2018-03-15 13:15:00,10402.4,10407.1,10357.5,10366.3
2018-03-15 14:15:00,10367.3,10389.15,10358.6,10364.75
2018-03-15 15:15:00,10364.4,10367.85,10346.25,10352.25
2018-03-16 09:15:00,10345.15,10345.15,10302.2,10305.8
2018-03-16 10:15:00,10306.0,10311.15,10293.45,10302.55
2018-03-16 11:15:00,10302.45,10305.1,10270.9,10272.95
2018-03-16 12:15:00,10272.6,10274.9,10257.55,10261.95
2018-03-16 13:15:00,10262.05,10275.0,10227.7,10230.95
2018-03-16 14:15:00,10230.4,10238.9,10180.85,10189.05
2018-03-16 15:15:00,10189.3,10220.05,10189.3,10220.05
2018-03-19 09:15:00,10215.35,10224.1,10157.6,10171.95
2018-03-19 10:15:00,10171.75,10176.1,10154.05,10161.9
2018-03-19 11:15:00,10161.85,10169.75,10137.45,10151.0
2018-03-19 12:15:00,10151.7,10152.2,10111.05,10118.8
2018-03-19 13:15:00,10118.95,10136.4,10094.7,10104.4
2018-03-19 14:15:00,10104.2,10138.4,10076.7,10087.0
2018-03-19 15:15:00,10087.15,10097.4,10085.6,10093.95
2018-03-20 09:15:00,10051.55,10123.4,10049.1,10118.55
2018-03-20 10:15:00,10118.35,10131.5,10110.25,10117.15
2018-03-20 11:15:00,10117.15,10152.8,10117.05,10151.55
2018-03-20 12:15:00,10151.85,10155.65,10123.4,10129.55
2018-03-20 13:15:00,10129.05,10133.5,10099.75,10119.0
2018-03-20 14:15:00,10119.05,10136.1,10090.65,10118.8
2018-03-20 15:15:00,10118.5,10139.45,10114.65,10138.2
2018-03-21 09:15:00,10181.95,10222.15,10173.2,10217.15
2018-03-21 10:15:00,10217.3,10227.3,10213.85,10224.8
2018-03-21 11:15:00,10224.75,10226.15,10178.7,10192.45
2018-03-21 12:15:00,10191.95,10195.05,10165.0,10172.5
2018-03-21 13:15:00,10173.45,10194.55,10149.95,10155.4
2018-03-21 14:15:00,10154.75,10169.8,10132.95,10164.3
2018-03-21 15:15:00,10164.65,10165.9,10153.95,10154.95
2018-03-22 09:15:00,10167.5,10207.85,10147.4,10186.75
2018-03-22 10:15:00,10186.8,10198.0,10169.45,10176.95
2018-03-22 11:15:00,10177.1,10177.45,10141.75,10143.7
2018-03-22 12:15:00,10143.6,10161.4,10127.35,10127.55
2018-03-22 13:15:00,10127.3,10161.05,10107.25,10154.7
2018-03-22 14:15:00,10155.1,10162.8,10106.6,10111.05
2018-03-22 15:15:00,10111.2,10118.3,10105.4,10106.65
2018-03-23 09:15:00,9968.8,10012.85,9961.3,9989.8
2018-03-23 10:15:00,9989.65,10003.75,9980.8,9987.3
2018-03-23 11:15:00,9987.0,9990.0,9954.4,9960.8
2018-03-23 12:15:00,9960.6,9991.45,9951.9,9988.5
2018-03-23 13:15:00,9990.6,10027.7,9990.4,10001.5
2018-03-23 14:15:00,10001.5,10022.3,9982.2,10005.9
2018-03-23 15:15:00,10006.25,10010.45,9980.15,9986.8
2018-03-26 09:15:00,9989.15,10010.75,9971.6,9972.9
2018-03-26 10:15:00,9973.1,9994.15,9958.55,9979.85
2018-03-26 11:15:00,9980.4,10006.1,9977.5,9995.85
2018-03-26 12:15:00,9995.5,10020.65,9994.0,10019.65
2018-03-26 13:15:00,10019.35,10087.4,10006.15,10072.45
2018-03-26 14:15:00,10072.65,10140.75,10069.25,10135.3
2018-03-26 15:15:00,10135.25,10143.5,10122.95,10140.8
2018-03-27 09:15:00,10188.0,10205.5,10154.2,10162.7
2018-03-27 10:15:00,10162.8,10175.8,10156.1,10159.95
2018-03-27 11:15:00,10159.7,10173.9,10139.65,10170.55
2018-03-27 12:15:00,10170.7,10187.4,10165.2,10177.7
2018-03-27 13:15:00,10177.35,10194.95,10159.35,10190.7
2018-03-27 14:15:00,10190.8,10207.9,10168.05,10183.85
2018-03-27 15:15:00,10183.3,10186.5,10179.2,10183.55
2018-03-28 09:15:00,10143.6,10143.8,10113.8,10114.2
2018-03-28 10:15:00,10114.2,10128.55,10112.55,10120.8
2018-03-28 11:15:00,10120.65,10153.25,10120.6,10150.5
2018-03-28 12:15:00,10150.0,10154.95,10127.45,10127.9
2018-03-28 13:15:00,10127.95,10148.15,10122.55,10136.5
2018-03-28 14:15:00,10137.85,10158.35,10096.9,10102.75
2018-03-28 15:15:00,10103.05,10126.7,10102.1,10121.25
2018-04-02 09:15:00,10151.65,10178.55,10127.75,10139.45
2018-04-02 10:15:00,10139.6,10163.85,10137.8,10163.85
2018-04-02 11:15:00,10163.65,10173.35,10159.4,10165.45
2018-04-02 12:15:00,10165.25,10178.0,10152.3,10175.1
2018-04-02 13:15:00,10175.15,10197.55,10172.05,10188.4
2018-04-02 14:15:00,10188.45,10213.65,10175.1,10211.9
2018-04-02 15:15:00,10212.05,10220.1,10210.25,10217.0
2018-04-03 09:15:00,10186.85,10229.45,10181.85,10213.35
2018-04-03 10:15:00,10213.8,10215.0,10171.05,10183.05
2018-04-03 11:15:00,10183.05,10202.0,10177.35,10189.0
2018-04-03 12:15:00,10188.9,10209.05,10184.9,10204.1
2018-04-03 13:15:00,10204.2,10208.6,10188.05,10208.0
2018-04-03 14:15:00,10208.3,10247.65,10199.1,10244.3
2018-04-03 15:15:00,10244.4,10255.35,10241.4,10244.4
2018-04-04 09:15:00,10274.6,10274.6,10239.55,10263.75
2018-04-04 10:15:00,10263.8,10279.85,10260.95,10266.85
2018-04-04 11:15:00,10267.05,10269.6,10244.95,10254.75
2018-04-04 12:15:00,10254.7,10257.1,10211.55,10211.6
2018-04-04 13:15:00,10212.05,10212.25,10119.05,10147.05
2018-04-04 14:15:00,10147.6,10153.3,10111.3,10135.2
2018-04-04 15:15:00,10135.4,10137.7,10118.2,10119.9
2018-04-05 09:15:00,10228.45,10267.3,10227.45,10266.85
2018-04-05 10:15:00,10268.35,10286.25,10260.0,10261.8
2018-04-05 11:15:00,10261.65,10278.75,10258.6,10277.0
2018-04-05 12:15:00,10277.2,10283.55,10270.45,10283.45
2018-04-05 13:15:00,10282.95,10287.0,10274.85,10284.85
2018-04-05 14:15:00,10284.75,10323.15,10274.2,10322.35
2018-04-05 15:15:00,10322.75,10331.8,10322.0,10327.65
2018-04-06 09:15:00,10322.75,10325.8,10290.85,10322.2
2018-04-06 10:15:00,10322.25,10332.1,10296.05,10299.5
2018-04-06 11:15:00,10299.95,10321.1,10299.45,10315.65
2018-04-06 12:15:00,10315.2,10323.65,10299.2,10312.7
2018-04-06 13:15:00,10312.7,10325.4,10297.75,10310.95
2018-04-06 14:15:00,10311.05,10350.45,10310.65,10332.3
2018-04-06 15:15:00,10332.15,10336.55,10319.2,10320.95
2018-04-09 09:15:00,10333.7,10391.25,10328.5,10383.15
2018-04-09 10:15:00,10382.65,10386.85,10370.7,10382.9
2018-04-09 11:15:00,10383.1,10393.6,10362.15,10390.7
2018-04-09 12:15:00,10390.5,10396.6,10361.55,10381.95
2018-04-09 13:15:00,10381.8,10394.15,10374.3,10393.5
2018-04-09 14:15:00,10393.2,10397.7,10378.2,10383.8
2018-04-09 15:15:00,10383.85,10384.2,10363.9,10373.35
2018-04-10 09:15:00,10412.9,10424.85,10402.9,10415.85
2018-04-10 10:15:00,10415.6,10418.65,10381.5,10401.7
2018-04-10 11:15:00,10401.55,10406.35,10389.9,10400.95
2018-04-10 12:15:00,10401.8,10407.25,10395.75,10397.95
2018-04-10 13:15:00,10399.4,10416.1,10390.2,10411.0
2018-04-10 14:15:00,10410.3,10423.6,10395.9,10400.6
2018-04-10 15:15:00,10400.75,10410.25,10399.6,10401.35
2018-04-11 09:15:00,10428.15,10428.15,10355.6,10370.8
2018-04-11 10:15:00,10370.15,10387.8,10363.7,10383.05
2018-04-11 11:15:00,10383.0,10393.35,10378.1,10383.75
2018-04-11 12:15:00,10383.95,10395.2,10380.85,10391.35
2018-04-11 13:15:00,10391.2,10422.2,10391.05,10420.75
2018-04-11 14:15:00,10420.95,10422.25,10400.5,10422.2
2018-04-11 15:15:00,10421.65,10422.85,10410.5,10414.05
2018-04-12 09:15:00,10410.65,10430.25,10395.25,10424.35
2018-04-12 10:15:00,10424.55,10437.55,10407.25,10430.5
2018-04-12 11:15:00,10430.7,10434.35,10423.4,10428.7
2018-04-12 12:15:00,10428.6,10446.5,10421.8,10444.45
2018-04-12 13:15:00,10444.35,10469.9,10444.35,10464.3
2018-04-12 14:15:00,10464.05,10469.45,10442.15,10459.65
2018-04-12 15:15:00,10460.2,10462.2,10453.4,10454.15
2018-04-13 09:15:00,10495.3,10500.85,10475.8,10498.3
2018-04-13 10:15:00,10498.2,10511.75,10495.75,10509.2
2018-04-13 11:15:00,10509.1,10516.55,10503.0,10514.5
2018-04-13 12:15:00,10514.3,10519.9,10472.45,10488.1
2018-04-13 13:15:00,10488.35,10496.9,10460.55,10465.45
2018-04-13 14:15:00,10465.5,10486.8,10451.45,10478.85
2018-04-13 15:15:00,10478.8,10484.2,10476.5,10483.75
2018-04-16 09:15:00,10398.3,10477.65,10396.35,10467.0
2018-04-16 10:15:00,10467.05,10476.75,10456.75,10458.3
2018-04-16 11:15:00,10458.3,10471.45,10452.7,10469.55
2018-04-16 12:15:00,10469.85,10492.5,10465.75,10481.1
2018-04-16 13:15:00,10481.0,10515.8,10481.0,10511.7
2018-04-16 14:15:00,10511.25,10527.65,10510.65,10523.35
2018-04-16 15:15:00,10523.3,10540.15,10522.9,10530.7
2018-04-17 09:15:00,10557.3,10557.55,10519.0,10548.45
2018-04-17 10:15:00,10548.55,10554.45,10528.05,10532.55
2018-04-17 11:15:00,10532.7,10536.95,10512.85,10516.35
2018-04-17 12:15:00,10516.8,10519.85,10495.65,10512.95
2018-04-17 13:15:00,10515.95,10544.35,10514.0,10538.75
2018-04-17 14:15:00,10538.55,10560.45,10536.4,10547.85
2018-04-17 15:15:00,10547.7,10549.0,10542.45,10547.55
2018-04-18 09:15:00,10578.9,10579.4,10539.55,10558.9
2018-04-18 10:15:00,10558.85,10571.7,10549.6,10569.55
2018-04-18 11:15:00,10569.6,10573.8,10561.2,10568.55
2018-04-18 12:15:00,10568.5,10584.6,10560.65,10584.45
2018-04-18 13:15:00,10584.25,10594.2,10547.95,10553.45
2018-04-18 14:15:00,10553.1,10563.05,10509.7,10530.95
2018-04-18 15:15:00,10531.7,10541.8,10523.65,10537.6
2018-04-19 09:15:00,10563.65,10568.9,10547.1,10556.35
2018-04-19 10:15:00,10556.3,10568.45,10550.15,10557.85
2018-04-19 11:15:00,10557.65,10566.2,10546.2,10555.95
2018-04-19 12:15:00,10555.85,10566.5,10552.55,10559.55
2018-04-19 13:15:00,10560.1,10567.45,10547.9,10556.1
2018-04-19 14:15:00,10555.9,10565.1,10550.2,10563.3
2018-04-19 15:15:00,10563.35,10572.2,10561.2,10567.25
2018-04-20 09:15:00,10560.35,10564.0,10539.4,10546.4
2018-04-20 10:15:00,10546.55,10557.5,10540.9,10543.8
2018-04-20 11:15:00,10543.45,10545.2,10530.25,10540.25
2018-04-20 12:15:00,10540.15,10554.55,10527.6,10530.2
2018-04-20 13:15:00,10530.2,10558.25,10527.45,10554.9
2018-04-20 14:15:00,10555.05,10565.3,10539.95,10559.8
2018-04-20 15:15:00,10559.9,10582.35,10556.15,10577.35
2018-04-23 09:15:00,10592.8,10592.8,10514.95,10588.35
2018-04-23 10:15:00,10587.7,10619.9,10584.05,10599.95
2018-04-23 11:15:00,10599.95,10615.85,10595.6,10615.45
2018-04-23 12:15:00,10615.35,10625.35,10606.95,10613.2
2018-04-23 13:15:00,10612.8,10638.35,10612.4,10613.5
2018-04-23 14:15:00,10614.0,10624.6,10571.8,10585.75
2018-04-23 15:15:00,10585.4,10586.45,10578.45,10582.8
2018-04-24 09:15:00,10578.1,10609.85,10573.2,10598.8
2018-04-24 10:15:00,10598.8,10609.15,10591.15,10602.8
2018-04-24 11:15:00,10602.95,10608.15,10595.65,10596.65
2018-04-24 12:15:00,10596.45,10597.3,10569.0,10591.2
2018-04-24 13:15:00,10590.75,10619.5,10589.7,10608.4
2018-04-24 14:15:00,10608.45,10636.8,10605.15,10610.25
2018-04-24 15:15:00,10610.75,10622.95,10606.95,10620.35
2018-04-25 09:15:00,10612.4,10612.6,10576.65,10587.0
2018-04-25 10:15:00,10587.25,10594.1,10583.0,10588.1
2018-04-25 11:15:00,10588.05,10592.65,10580.9,10586.1
2018-04-25 12:15:00,10586.35,10603.15,10581.8,10602.0
2018-04-25 13:15:00,10601.85,10610.55,10543.95,10554.55
2018-04-25 14:15:00,10554.35,10577.8,10536.45,10570.65
2018-04-25 15:15:00,10571.6,10574.55,10562.25,10564.55
2018-04-26 09:15:00,10586.5,10596.1,10572.7,10587.65
2018-04-26 10:15:00,10587.9,10588.4,10574.85,10578.9
2018-04-26 11:15:00,10579.1,10587.55,10559.65,10574.35
2018-04-26 12:15:00,10574.45,10585.4,10562.65,10577.0
2018-04-26 13:15:00,10577.1,10586.9,10568.35,10580.55
2018-04-26 14:15:00,10580.55,10627.75,10567.2,10622.8
2018-04-26 15:15:00,10622.95,10628.4,10614.15,10615.55
2018-04-27 09:15:00,10651.65,10704.85,10647.55,10698.75
2018-04-27 10:15:00,10699.2,10699.2,10681.1,10693.15
2018-04-27 11:15:00,10692.95,10697.35,10676.85,10685.1
2018-04-27 12:15:00,10685.05,10701.5,10682.5,10696.85
2018-04-27 13:15:00,10696.85,10719.8,10691.4,10691.8
2018-04-27 14:15:00,10694.1,10701.0,10681.9,10693.7
2018-04-27 15:15:00,10693.95,10698.4,10689.55,10694.7
2018-04-30 09:15:00,10705.75,10755.9,10704.6,10740.85
2018-04-30 10:15:00,10740.7,10753.0,10736.95,10749.05
2018-04-30 11:15:00,10749.2,10759.0,10746.1,10754.25
2018-04-30 12:15:00,10754.4,10758.65,10743.75,10747.9
2018-04-30 13:15:00,10747.35,10749.75,10730.35,10739.95
2018-04-30 14:15:00,10740.05,10745.55,10721.55,10739.1
2018-04-30 15:15:00,10738.65,10745.45,10733.65,10740.9
2018-05-02 09:15:00,10783.85,10784.65,10719.1,10719.2
2018-05-02 10:15:00,10719.65,10745.6,10717.95,10737.7
2018-05-02 11:15:00,10737.85,10748.8,10725.3,10748.5
2018-05-02 12:15:00,10748.65,10767.7,10738.7,10761.95
2018-05-02 13:15:00,10762.25,10769.8,10728.7,10732.75
2018-05-02 14:15:00,10732.75,10740.2,10689.8,10724.6
2018-05-02 15:15:00,10724.85,10727.7,10715.75,10716.8
2018-05-03 09:15:00,10720.15,10720.6,10675.75,10677.65
2018-05-03 10:15:00,10677.45,10677.7,10649.3,10651.85
2018-05-03 11:15:00,10651.7,10669.3,10647.45,10659.25
2018-05-03 12:15:00,10659.45,10688.55,10658.55,10679.0
2018-05-03 13:15:00,10680.55,10706.85,10679.45,10700.35
2018-05-03 14:15:00,10700.2,10708.05,10675.1,10675.8
2018-05-03 15:15:00,10675.25,10680.2,10667.05,10669.8
2018-05-04 09:15:00,10700.45,10700.45,10632.95,10641.85
2018-05-04 10:15:00,10641.85,10649.75,10630.1,10641.85
2018-05-04 11:15:00,10641.65,10647.35,10614.65,10626.2
2018-05-04 12:15:00,10626.3,10634.0,10613.55,10615.25
2018-05-04 13:15:00,10615.2,10640.75,10613.8,10621.35
2018-05-04 14:15:00,10620.75,10628.8,10601.6,10617.9
2018-05-04 15:15:00,10617.75,10621.15,10611.3,10614.85
2018-05-07 09:15:00,10653.15,10659.8,10635.65,10644.05
2018-05-07 10:15:00,10644.1,10662.75,10643.5,10659.35
2018-05-07 11:15:00,10659.05,10663.05,10649.0,10661.5
2018-05-07 12:15:00,10661.85,10682.5,10661.8,10680.9
2018-05-07 13:15:00,10683.85,10695.75,10674.35,10689.35
2018-05-07 14:15:00,10689.35,10719.5,10689.35,10713.9
2018-05-07 15:15:00,10713.6,10725.65,10712.5,10722.75
2018-05-08 09:15:00,10757.9,10758.55,10707.55,10727.2
2018-05-08 10:15:00,10727.15,10743.0,10726.45,10733.6
2018-05-08 11:15:00,10734.25,10741.05,10731.85,10733.0
2018-05-08 12:15:00,10733.0,10739.55,10689.4,10704.7
2018-05-08 13:15:00,10704.45,10721.85,10697.35,10717.95
2018-05-08 14:15:00,10718.2,10724.7,10706.65,10714.9
2018-05-08 15:15:00,10715.45,10720.1,10709.4,10714.3
2018-05-09 09:15:00,10693.35,10726.1,10689.85,10713.9
2018-05-09 10:15:00,10713.9,10734.1,10702.45,10729.95
2018-05-09 11:15:00,10730.05,10731.3,10718.45,10729.1
2018-05-09 12:15:00,10729.3,10757.6,10725.25,10756.0
2018-05-09 13:15:00,10756.4,10766.25,10745.5,10754.75
2018-05-09 14:15:00,10754.8,10758.2,10732.65,10746.45
2018-05-09 15:15:00,10746.4,10751.65,10739.8,10748.55
2018-05-10 09:15:00,10779.65,10785.55,10748.55,10762.0
2018-05-10 10:15:00,10762.0,10763.85,10731.45,10745.8
2018-05-10 11:15:00,10745.75,10754.9,10737.7,10741.05
2018-05-10 12:15:00,10740.95,10741.65,10708.1,10714.2
2018-05-10 13:15:00,10714.1,10745.5,10713.5,10738.2
2018-05-10 14:15:00,10738.35,10748.7,10710.6,10712.35
2018-05-10 15:15:00,10711.95,10717.65,10705.0,10710.35
2018-05-11 09:15:00,10741.95,10762.5,10724.45,10744.65
2018-05-11 10:15:00,10744.75,10762.8,10742.25,10756.25
2018-05-11 11:15:00,10756.65,10759.0,10746.55,10751.85
2018-05-11 12:15:00,10752.3,10761.45,10742.15,10748.45
2018-05-11 13:15:00,10748.7,10773.3,10745.55,10768.6
2018-05-11 14:15:00,10768.9,10812.05,10758.15,10802.8
2018-05-11 15:15:00,10802.65,10810.55,10796.45,10798.55
2018-05-14 09:15:00,10815.15,10831.8,10801.5,10828.1
2018-05-14 10:15:00,10827.65,10834.85,10818.0,10822.95
2018-05-14 11:15:00,10822.85,10826.4,10789.15,10790.3
2018-05-14 12:15:00,10790.35,10802.8,10783.65,10790.1
2018-05-14 13:15:00,10790.05,10791.15,10774.75,10784.45
2018-05-14 14:15:00,10784.2,10817.95,10776.45,10812.6
2018-05-14 15:15:00,10812.25,10814.05,10795.25,10797.1
2018-05-15 09:15:00,10812.6,10929.2,10789.8,10925.05
2018-05-15 10:15:00,10924.9,10928.95,10888.95,10898.15
2018-05-15 11:15:00,10898.5,10899.95,10862.45,10872.55
2018-05-15 12:15:00,10872.45,10881.15,10839.85,10842.7
2018-05-15 13:15:00,10842.55,10857.2,10810.95,10811.75
2018-05-15 14:15:00,10811.3,10822.5,10781.4,10805.2
2018-05-15 15:15:00,10805.35,10806.05,10791.8,10804.05
2018-05-16 09:15:00,10751.95,10764.8,10699.7,10711.55
2018-05-16 10:15:00,10712.2,10733.05,10709.9,10728.95
2018-05-16 11:15:00,10729.35,10762.9,10728.5,10745.75
2018-05-16 12:15:00,10746.2,10786.75,10742.4,10776.45
2018-05-16 13:15:00,10776.65,10790.45,10748.9,10751.4
2018-05-16 14:15:00,10751.55,10762.55,10723.95,10747.4
2018-05-16 15:15:00,10747.45,10749.9,10735.9,10742.75
2018-05-17 09:15:00,10775.6,10777.25,10715.65,10722.1
2018-05-17 10:15:00,10722.2,10738.45,10698.4,10711.35
2018-05-17 11:15:00,10711.2,10718.15,10700.7,10702.3
2018-05-17 12:15:00,10702.75,10718.35,10696.85,10711.45
2018-05-17 13:15:00,10711.5,10717.75,10698.05,10709.25
2018-05-17 14:15:00,10708.9,10725.5,10669.75,10671.9
2018-05-17 15:15:00,10672.7,10678.5,10664.5,10677.6
2018-05-18 09:15:00,10671.85,10674.95,10631.15,10640.7
2018-05-18 10:15:00,10640.6,10665.6,10636.5,10652.45
2018-05-18 11:15:00,10652.4,10653.2,10629.1,10636.25
2018-05-18 12:15:00,10635.55,10651.05,10616.35,10625.2
2018-05-18 13:15:00,10623.9,10625.65,10603.85,10615.65
2018-05-18 14:15:00,10615.1,10634.85,10589.1,10599.25
2018-05-18 15:15:00,10599.6,10604.95,10591.55,10604.45
2018-05-21 09:15:00,10616.7,10621.7,10567.1,10576.2
2018-05-21 10:15:00,10576.2,10594.65,10550.05,10569.35
2018-05-21 11:15:00,10569.6,10569.6,10539.3,10543.15
2018-05-21 12:15:00,10542.3,10545.05,10526.3,10534.2
2018-05-21 13:15:00,10534.95,10545.35,10513.15,10517.25
2018-05-21 14:15:00,10517.7,10528.4,10505.8,10520.0
2018-05-21 15:15:00,10520.35,10521.45,10511.5,10520.35
2018-05-22 09:15:00,10518.45,10558.6,10490.55,10541.85
2018-05-22 10:15:00,10542.45,10558.6,10508.2,10509.7
2018-05-22 11:15:00,10509.55,10531.65,10509.55,10525.3
2018-05-22 12:15:00,10525.1,10547.55,10519.05,10534.45
2018-05-22 13:15:00,10534.45,10544.3,10521.1,10533.0
2018-05-22 14:15:00,10533.1,10541.6,10512.75,10537.1
2018-05-22 15:15:00,10536.75,10544.9,10534.7,10543.25
2018-05-23 09:15:00,10521.1,10533.55,10480.75,10489.75
2018-05-23 10:15:00,10490.0,10506.7,10484.9,10502.75
2018-05-23 11:15:00,10502.6,10523.85,10491.0,10517.15
2018-05-23 12:15:00,10517.2,10518.6,10504.35,10511.45
2018-05-23 13:15:00,10511.95,10521.05,10465.9,10478.4
2018-05-23 14:15:00,10478.75,10478.75,10419.15,10421.4
2018-05-23 15:15:00,10420.95,10433.7,10417.8,10428.55
2018-05-24 09:15:00,10464.85,10470.35,10419.8,10453.9
2018-05-24 10:15:00,10453.75,10475.85,10449.05,10472.7
2018-05-24 11:15:00,10472.85,10478.6,10459.6,10467.85
2018-05-24 12:15:00,10467.8,10503.65,10467.45,10495.6
2018-05-24 13:15:00,10495.5,10519.05,10451.75,10455.75
2018-05-24 14:15:00,10455.55,10516.75,10455.25,10513.5
2018-05-24 15:15:00,10513.15,10535.15,10512.65,10533.35
2018-05-25 09:15:00,10533.05,10573.1,10524.0,10557.5
2018-05-25 10:15:00,10558.6,10578.3,10557.3,10576.15
2018-05-25 11:15:00,10576.25,10577.2,10556.5,10567.85
2018-05-25 12:15:00,10568.0,10584.8,10560.85,10581.15
2018-05-25 13:15:00,10581.25,10620.4,10580.65,10617.2
2018-05-25 14:15:00,10617.45,10628.05,10584.8,10597.2
2018-05-25 15:15:00,10596.85,10625.6,10595.2,10611.2
2018-05-28 09:15:00,10648.35,10673.1,10640.55,10667.55
2018-05-28 10:15:00,10667.45,10682.9,10664.0,10670.2
2018-05-28 11:15:00,10669.9,10681.55,10664.0,10680.0
2018-05-28 12:15:00,10680.5,10701.55,10678.45,10699.1
2018-05-28 13:15:00,10699.55,10699.55,10686.85,10694.2
2018-05-28 14:15:00,10694.3,10709.8,10686.15,10690.0
2018-05-28 15:15:00,10689.9,10691.1,10679.05,10683.1
2018-05-29 09:15:00,10689.4,10695.6,10663.95,10688.45
2018-05-29 10:15:00,10688.35,10709.3,10684.45,10700.2
2018-05-29 11:15:00,10700.25,10717.25,10669.0,10671.2
2018-05-29 12:15:00,10671.0,10681.25,10647.3,10659.25
2018-05-29 13:15:00,10659.05,10668.15,10635.5,10639.6
2018-05-29 14:15:00,10639.55,10650.65,10616.1,10636.25
2018-05-29 15:15:00,10636.95,10636.95,10626.85,10630.95
2018-05-30 09:15:00,10579.0,10602.15,10558.45,10586.05
2018-05-30 10:15:00,10586.1,10586.8,10563.1,10565.0
2018-05-30 11:15:00,10565.05,10602.7,10563.75,10589.6
2018-05-30 12:15:00,10589.4,10648.7,10584.5,10644.55
2018-05-30 13:15:00,10644.1,10646.4,10585.05,10585.65
2018-05-30 14:15:00,10585.55,10621.5,10579.85,10611.85
2018-05-30 15:15:00,10612.3,10624.7,10611.75,10616.7
2018-05-31 09:15:00,10670.1,10676.1,10623.25,10625.75
2018-05-31 10:15:00,10625.5,10653.95,10620.4,10650.6
2018-05-31 11:15:00,10650.6,10666.9,10644.3,10659.4
2018-05-31 12:15:00,10659.45,10673.85,10651.55,10670.5
2018-05-31 13:15:00,10670.75,10679.45,10655.05,10660.5
2018-05-31 14:15:00,10660.15,10763.8,10659.1,10732.6
2018-05-31 15:15:00,10733.2,10754.4,10727.55,10731.9
2018-06-01 09:15:00,10738.45,10764.75,10716.4,10753.55
2018-06-01 10:15:00,10753.8,10756.45,10725.35,10743.6
2018-06-01 11:15:00,10744.2,10752.6,10703.7,10713.65
2018-06-01 12:15:00,10713.45,10728.15,10685.75,10692.35
2018-06-01 13:15:00,10693.0,10725.85,10693.0,10712.5
2018-06-01 14:15:00,10712.7,10737.05,10697.8,10701.2
2018-06-01 15:15:00,10701.35,10701.9,10681.5,10686.45
2018-06-04 09:15:00,10765.95,10770.3,10648.2,10678.8
2018-06-04 10:15:00,10679.45,10701.75,10672.6,10689.4
2018-06-04 11:15:00,10689.6,10695.25,10677.65,10693.45
2018-06-04 12:15:00,10693.3,10704.95,10654.1,10657.45
2018-06-04 13:15:00,10657.4,10670.4,10630.6,10639.9
2018-06-04 14:15:00,10639.5,10650.0,10622.55,10635.6
2018-06-04 15:15:00,10635.1,10635.1,10618.35,10624.55
2018-06-05 09:15:00,10630.7,10633.15,10589.7,10599.55
2018-06-05 10:15:00,10599.85,10600.55,10565.05,10572.55
2018-06-05 11:15:00,10572.7,10625.5,10571.9,10607.2
2018-06-05 12:15:00,10606.9,10616.85,10581.3,10596.1
2018-06-05 13:15:00,10596.0,10600.4,10555.4,10571.45
2018-06-05 14:15:00,10571.9,10597.8,10550.9,10588.25
2018-06-05 15:15:00,10588.15,10608.5,10587.0,10605.75
2018-06-06 09:15:00,10603.45,10640.3,10587.5,10634.45
2018-06-06 10:15:00,10634.15,10647.1,10622.65,10637.5
2018-06-06 11:15:00,10637.45,10661.3,10634.0,10654.2
2018-06-06 12:15:00,10654.25,10663.6,10642.0,10653.25
2018-06-06 13:15:00,10653.3,10674.7,10650.2,10665.7
2018-06-06 14:15:00,10665.2,10698.35,10617.55,10682.95
2018-06-06 15:15:00,10683.1,10689.5,10681.9,10687.85
2018-06-07 09:15:00,10722.6,10769.85,10722.6,10764.75
2018-06-07 10:15:00,10764.45,10786.65,10760.15,10781.6
2018-06-07 11:15:00,10781.45,10791.65,10775.4,10791.6
2018-06-07 12:15:00,10791.55,10807.4,10786.85,10806.5
2018-06-07 13:15:00,10806.95,10818.0,10792.95,10797.4
2018-06-07 14:15:00,10797.65,10805.65,10772.8,10774.0
2018-06-07 15:15:00,10773.75,10774.3,10758.45,10762.2
2018-06-08 09:15:00,10736.4,10749.85,10717.7,10743.4
2018-06-08 10:15:00,10743.25,10750.45,10726.3,10731.1
2018-06-08 11:15:00,10731.25,10740.35,10715.35,10716.25
2018-06-08 12:15:00,10715.9,10726.45,10709.05,10726.2
2018-06-08 13:15:00,10726.5,10750.15,10723.8,10742.45
2018-06-08 14:15:00,10742.5,10779.45,10734.3,10772.65
2018-06-08 15:15:00,10772.65,10772.95,10753.75,10759.35
2018-06-11 09:15:00,10781.85,10832.55,10777.6,10825.3
2018-06-11 10:15:00,10824.7,10834.5,10807.55,10808.65
2018-06-11 11:15:00,10808.75,10829.95,10806.5,10824.85
2018-06-11 12:15:00,10824.95,10846.0,10823.9,10843.85
2018-06-11 13:15:00,10843.75,10850.55,10838.65,10842.25
